hotelId,hotelName,hotelAddress,city,postalCode,addressRegion,country,hotelRating,reviewCount,latitude,longitude,hotelUrl,description,roomName,maxOccupancyText,maxOccupancy,bedTypes,roomHighlights,includedFacilities,priceCurrent,pricePerNight,priceOriginal,currency,priceText,cancellationPolicy,mealPlan,scrapedAt
city-boutique-apartment,The Guest Apartments,"Lange Putstraat 5-7, 5211 KN Den Bosch, Netherlands",Lange Putstraat 5-7,5211 KN,Noord-Brabant,Netherlands,9.1,338,51.6870831,5.3061511,https://www.booking.com/hotel/nl/city-boutique-apartment.html,"Set in Den Bosch, this apartment features free WiFi. The unit is 1 mi from Brabanthallen Exhibition Center.",Studio Apartment,Max. people: 2,2,,Entire apartment; 55 m²; Private kitchen; Private bathroom; Garden view; Inner courtyard view; Air conditioning; Patio; Dishwasher; Flat-screen TV; Soundproof; Coffee machine; Free Wifi; Free toiletries; Kitchen; Streaming service (like Netflix); Toilet; Sofa; Bathtub or shower; Hardwood or parquet floors; Towels; Linens; Socket near the bed; Cleaning products; Tile/Marble floor; Desk; Sitting area; Private entrance; TV; Slippers; Refrigerator; Tea/Coffee maker; Radio; Heating; Hairdryer; Kitchenware; Extra long beds (> 6.5 ft); Electric kettle; Cable channels; Wardrobe or closet; Oven; Stovetop; Dining area; Dining table; Upper floors accessible by stairs only; Private apartment in building; Clothes rack; Toilet paper; Single-room AC for guest accommodation,Free toiletries; Kitchen; Streaming service (like Netflix); Toilet; Sofa; Bathtub or shower; Hardwood or parquet floors; Towels; Linens; Socket near the bed; Cleaning products; Tile/Marble floor; Desk; Sitting area; Private entrance; TV; Slippers; Refrigerator; Tea/Coffee maker; Radio; Heating; Hairdryer; Kitchenware; Extra long beds (> 6.5 ft); Electric kettle; Cable channels; Wardrobe or closet; Oven; Stovetop; Dining area; Dining table; Upper floors accessible by stairs only; Private apartment in building; Clothes rack; Toilet paper; Single-room AC for guest accommodation,904,211,1.055,EUR,"€ 1,055 € 904 Original price € 1,055 Current price € 904 € 211 × 5 nights € 1,055 Genius Discount - € 150.75 You’re getting a reduced rate because you’re a Genius member. Total € 904.25 Includes taxes and fees 14% off 14% off You’re getting a reduced rate because this property is offering a discount. Genius rewards You're getting a discount with Genius, Booking.com's loyalty program.",,,2025-12-16T13:30:10.447Z
city-boutique-apartment,The Guest Apartments,"Lange Putstraat 5-7, 5211 KN Den Bosch, Netherlands",Lange Putstraat 5-7,5211 KN,Noord-Brabant,Netherlands,9.1,338,51.6870831,5.3061511,https://www.booking.com/hotel/nl/city-boutique-apartment.html,"Set in Den Bosch, this apartment features free WiFi. The unit is 1 mi from Brabanthallen Exhibition Center.",Deluxe Apartment,Max. people: 2,2,,Entire apartment; 100 m²; Private kitchen; Private bathroom; City view; Air conditioning; Dishwasher; Flat-screen TV; Soundproof; Coffee machine; Free Wifi; Free toiletries; Kitchen; Washing machine; Streaming service (like Netflix); Toilet; Sofa; Bathtub or shower; Hardwood or parquet floors; Towels; Linens; Socket near the bed; Cleaning products; Tile/Marble floor; Desk; Sitting area; Private entrance; TV; Slippers; Refrigerator; Ironing facilities; Tea/Coffee maker; Iron; Radio; Heating; Hairdryer; Kitchenware; Extra long beds (> 6.5 ft); Electric kettle; Cable channels; Dryer; Wardrobe or closet; Oven; Stovetop; Toaster; Dining area; Dining table; Upper floors accessible by stairs only; Private apartment in building; Clothes rack; Toilet paper; Single-room AC for guest accommodation,Free toiletries; Kitchen; Washing machine; Streaming service (like Netflix); Toilet; Sofa; Bathtub or shower; Hardwood or parquet floors; Towels; Linens; Socket near the bed; Cleaning products; Tile/Marble floor; Desk; Sitting area; Private entrance; TV; Slippers; Refrigerator; Ironing facilities; Tea/Coffee maker; Iron; Radio; Heating; Hairdryer; Kitchenware; Extra long beds (> 6.5 ft); Electric kettle; Cable channels; Dryer; Wardrobe or closet; Oven; Stovetop; Toaster; Dining area; Dining table; Upper floors accessible by stairs only; Private apartment in building; Clothes rack; Toilet paper; Single-room AC for guest accommodation,1.011,236,1.18,EUR,"€ 1,180 € 1,011 Original price € 1,180 Current price € 1,011 € 236 × 5 nights € 1,180 Genius Discount - € 169.50 You’re getting a reduced rate because you’re a Genius member. Total € 1,010.50 Includes taxes and fees 14% off 14% off You’re getting a reduced rate because this property is offering a discount. Genius rewards You're getting a discount with Genius, Booking.com's loyalty program.",,,2025-12-16T13:30:10.447Z
city-boutique-apartment,The Guest Apartments,"Lange Putstraat 5-7, 5211 KN Den Bosch, Netherlands",Lange Putstraat 5-7,5211 KN,Noord-Brabant,Netherlands,9.1,338,51.6870831,5.3061511,https://www.booking.com/hotel/nl/city-boutique-apartment.html,"Set in Den Bosch, this apartment features free WiFi. The unit is 1 mi from Brabanthallen Exhibition Center.",Superior Apartment,Max. people: 2,2,,Entire apartment; 85 m²; Private kitchen; Private bathroom; City view; Air conditioning; Patio; Dishwasher; Flat-screen TV; Soundproof; Terrace; Coffee machine; Free Wifi; Free toiletries; Kitchen; Streaming service (like Netflix); Toilet; Sofa; Bathtub or shower; Hardwood or parquet floors; Towels; Linens; Socket near the bed; Cleaning products; Tile/Marble floor; Desk; Sitting area; Private entrance; TV; Slippers; Refrigerator; Tea/Coffee maker; Radio; Heating; Hairdryer; Kitchenware; Extra long beds (> 6.5 ft); Electric kettle; Outdoor furniture; Outdoor dining area; Cable channels; Wardrobe or closet; Oven; Stovetop; Toaster; Dining area; Dining table; Upper floors accessible by stairs only; Private apartment in building; Clothes rack; Toilet paper; Single-room AC for guest accommodation,Free toiletries; Kitchen; Streaming service (like Netflix); Toilet; Sofa; Bathtub or shower; Hardwood or parquet floors; Towels; Linens; Socket near the bed; Cleaning products; Tile/Marble floor; Desk; Sitting area; Private entrance; TV; Slippers; Refrigerator; Tea/Coffee maker; Radio; Heating; Hairdryer; Kitchenware; Extra long beds (> 6.5 ft); Electric kettle; Outdoor furniture; Outdoor dining area; Cable channels; Wardrobe or closet; Oven; Stovetop; Toaster; Dining area; Dining table; Upper floors accessible by stairs only; Private apartment in building; Clothes rack; Toilet paper; Single-room AC for guest accommodation,1.011,236,1.18,EUR,"€ 1,180 € 1,011 Original price € 1,180 Current price € 1,011 € 236 × 5 nights € 1,180 Genius Discount - € 169.50 You’re getting a reduced rate because you’re a Genius member. Total € 1,010.50 Includes taxes and fees 14% off 14% off You’re getting a reduced rate because this property is offering a discount. Genius rewards You're getting a discount with Genius, Booking.com's loyalty program.",,,2025-12-16T13:30:10.447Z
city-boutique-apartment,The Guest Apartments,"Lange Putstraat 5-7, 5211 KN Den Bosch, Netherlands",Lange Putstraat 5-7,5211 KN,Noord-Brabant,Netherlands,9.1,338,51.6870831,5.3061511,https://www.booking.com/hotel/nl/city-boutique-apartment.html,"Set in Den Bosch, this apartment features free WiFi. The unit is 1 mi from Brabanthallen Exhibition Center.",Maisonette,Max. people: 2,2,,Entire apartment; 90 m²; Private kitchen; Private bathroom; City view; Air conditioning; Dishwasher; Flat-screen TV; Soundproof; Coffee machine; Free Wifi; Free toiletries; Kitchen; Streaming service (like Netflix); Toilet; Sofa; Bathtub or shower; Hardwood or parquet floors; Towels; Linens; Socket near the bed; Cleaning products; Tile/Marble floor; Desk; Sitting area; Private entrance; TV; Slippers; Refrigerator; Tea/Coffee maker; Radio; Microwave; Heating; Hairdryer; Kitchenware; Extra long beds (> 6.5 ft); Electric kettle; Cable channels; Wardrobe or closet; Oven; Stovetop; Toaster; Dining area; Dining table; Upper floors accessible by stairs only; Private apartment in building; Clothes rack; Toilet paper; Single-room AC for guest accommodation,Free toiletries; Kitchen; Streaming service (like Netflix); Toilet; Sofa; Bathtub or shower; Hardwood or parquet floors; Towels; Linens; Socket near the bed; Cleaning products; Tile/Marble floor; Desk; Sitting area; Private entrance; TV; Slippers; Refrigerator; Tea/Coffee maker; Radio; Microwave; Heating; Hairdryer; Kitchenware; Extra long beds (> 6.5 ft); Electric kettle; Cable channels; Wardrobe or closet; Oven; Stovetop; Toaster; Dining area; Dining table; Upper floors accessible by stairs only; Private apartment in building; Clothes rack; Toilet paper; Single-room AC for guest accommodation,1.011,236,1.18,EUR,"€ 1,180 € 1,011 Original price € 1,180 Current price € 1,011 € 236 × 5 nights € 1,180 Genius Discount - € 169.50 You’re getting a reduced rate because you’re a Genius member. Total € 1,010.50 Includes taxes and fees 14% off 14% off You’re getting a reduced rate because this property is offering a discount. Genius rewards You're getting a discount with Genius, Booking.com's loyalty program.",,,2025-12-16T13:30:10.447Z
the-saints,The Saints Hotel,"Parade 29, 5211 KL Den Bosch, Netherlands",Parade 29,5211 KL,Noord-Brabant,Netherlands,8.4,610,51.6874145,5.3086353,https://www.booking.com/hotel/nl/the-saints.html,"Featuring 4-star accommodations, The Saints Hotel is located in Den Bosch, 2.",Small Double Room,Max. people: 2,2,1 king bed,15 m²; View; Air conditioning; Attached bathroom; Flat-screen TV; Coffee machine; Free Wifi; Free toiletries; Shower; Safe; Streaming service (like Netflix); Toilet; Towels; Linens; Socket near the bed; Tile/Marble floor; TV; Ironing facilities; Satellite channels; Tea/Coffee maker; Iron; Heating; Hairdryer; Extra long beds (> 6.5 ft); Carpeted; Electric kettle; Cable channels; Wardrobe or closet; Upper floors accessible by stairs only; Clothes rack; Drying rack for clothing; Toilet paper; Sofa bed; Carbon monoxide detector,Free toiletries; Shower; Safe; Streaming service (like Netflix); Toilet; Towels; Linens; Socket near the bed; Tile/Marble floor; TV; Ironing facilities; Satellite channels; Tea/Coffee maker; Iron; Heating; Hairdryer; Extra long beds (> 6.5 ft); Carpeted; Electric kettle; Cable channels; Wardrobe or closet; Upper floors accessible by stairs only; Clothes rack; Drying rack for clothing; Toilet paper; Sofa bed; Carbon monoxide detector,678,153.49,767,EUR,"€ 767 € 678 Original price € 767 Current price € 678 € 153.49 × 5 nights € 767.46 Genius Discount - € 88.97 You’re getting a reduced rate because you’re a Genius member. Total € 678.49 Includes taxes and fees 12% off 12% off You’re getting a reduced rate because this property is offering a discount. Genius rewards You're getting a discount with Genius, Booking.com's loyalty program.",,,2025-12-16T13:30:10.447Z
the-saints,The Saints Hotel,"Parade 29, 5211 KL Den Bosch, Netherlands",Parade 29,5211 KL,Noord-Brabant,Netherlands,8.4,610,51.6874145,5.3086353,https://www.booking.com/hotel/nl/the-saints.html,"Featuring 4-star accommodations, The Saints Hotel is located in Den Bosch, 2.",Double Room,Max. people: 2,2,1 king bed,23 m²; Garden view; City view; Inner courtyard view; Air conditioning; Attached bathroom; Flat-screen TV; Coffee machine; Free Wifi; Free toiletries; Shower; Safe; Streaming service (like Netflix); Toilet; Towels; Linens; Socket near the bed; Tile/Marble floor; Desk; Sitting area; TV; Ironing facilities; Satellite channels; Tea/Coffee maker; Iron; Heating; Hairdryer; Extra long beds (> 6.5 ft); Carpeted; Electric kettle; Cable channels; Wardrobe or closet; Upper floors accessible by stairs only; Clothes rack; Drying rack for clothing; Toilet paper; Carbon monoxide detector,Free toiletries; Shower; Safe; Streaming service (like Netflix); Toilet; Towels; Linens; Socket near the bed; Tile/Marble floor; Desk; Sitting area; TV; Ironing facilities; Satellite channels; Tea/Coffee maker; Iron; Heating; Hairdryer; Extra long beds (> 6.5 ft); Carpeted; Electric kettle; Cable channels; Wardrobe or closet; Upper floors accessible by stairs only; Clothes rack; Drying rack for clothing; Toilet paper; Carbon monoxide detector,748,169.44,847,EUR,"€ 847 € 748 Original price € 847 Current price € 748 € 169.44 × 5 nights € 847.20 Genius Discount - € 98.85 You’re getting a reduced rate because you’re a Genius member. Total € 748.35 Includes taxes and fees 12% off 12% off You’re getting a reduced rate because this property is offering a discount. Genius rewards You're getting a discount with Genius, Booking.com's loyalty program.",,,2025-12-16T13:30:10.447Z
the-saints,The Saints Hotel,"Parade 29, 5211 KL Den Bosch, Netherlands",Parade 29,5211 KL,Noord-Brabant,Netherlands,8.4,610,51.6874145,5.3086353,https://www.booking.com/hotel/nl/the-saints.html,"Featuring 4-star accommodations, The Saints Hotel is located in Den Bosch, 2.",Superior Double Room,Max. people: 2,2,1 king bed,30 m²; Garden view; City view; Inner courtyard view; Air conditioning; Attached bathroom; Flat-screen TV; Coffee machine; Free Wifi; Free toiletries; Shower; Safe; Streaming service (like Netflix); Toilet; Towels; Linens; Socket near the bed; Tile/Marble floor; Desk; Sitting area; TV; Ironing facilities; Satellite channels; Tea/Coffee maker; Iron; Heating; Hairdryer; Extra long beds (> 6.5 ft); Carpeted; Electric kettle; Cable channels; Wardrobe or closet; Upper floors accessible by stairs only; Clothes rack; Drying rack for clothing; Toilet paper; Carbon monoxide detector,Free toiletries; Shower; Safe; Streaming service (like Netflix); Toilet; Towels; Linens; Socket near the bed; Tile/Marble floor; Desk; Sitting area; TV; Ironing facilities; Satellite channels; Tea/Coffee maker; Iron; Heating; Hairdryer; Extra long beds (> 6.5 ft); Carpeted; Electric kettle; Cable channels; Wardrobe or closet; Upper floors accessible by stairs only; Clothes rack; Drying rack for clothing; Toilet paper; Carbon monoxide detector,818,185.38,927,EUR,"€ 927 € 818 Original price € 927 Current price € 818 € 185.38 × 5 nights € 926.91 Genius Discount - € 108.74 You’re getting a reduced rate because you’re a Genius member. Total € 818.17 Includes taxes and fees 12% off 12% off You’re getting a reduced rate because this property is offering a discount. Genius rewards You're getting a discount with Genius, Booking.com's loyalty program.",,,2025-12-16T13:30:10.447Z
the-saints,The Saints Hotel,"Parade 29, 5211 KL Den Bosch, Netherlands",Parade 29,5211 KL,Noord-Brabant,Netherlands,8.4,610,51.6874145,5.3086353,https://www.booking.com/hotel/nl/the-saints.html,"Featuring 4-star accommodations, The Saints Hotel is located in Den Bosch, 2.",Deluxe Room,Max. people: 2,2,1 king bed and; 1 sofa bed,45 m²; View; Air conditioning; Attached bathroom; Flat-screen TV; Coffee machine; Free Wifi; Free toiletries; Shower; Safe; Streaming service (like Netflix); Toilet; Sofa; Towels; Linens; Socket near the bed; Tile/Marble floor; Desk; Sitting area; TV; Ironing facilities; Satellite channels; Tea/Coffee maker; Iron; Heating; Hairdryer; Extra long beds (> 6.5 ft); Carpeted; Electric kettle; Cable channels; Wardrobe or closet; Upper floors accessible by stairs only; Clothes rack; Drying rack for clothing; Toilet paper; Sofa bed; Carbon monoxide detector,Free toiletries; Shower; Safe; Streaming service (like Netflix); Toilet; Sofa; Towels; Linens; Socket near the bed; Tile/Marble floor; Desk; Sitting area; TV; Ironing facilities; Satellite channels; Tea/Coffee maker; Iron; Heating; Hairdryer; Extra long beds (> 6.5 ft); Carpeted; Electric kettle; Cable channels; Wardrobe or closet; Upper floors accessible by stairs only; Clothes rack; Drying rack for clothing; Toilet paper; Sofa bed; Carbon monoxide detector,1.109,251.75,1.259,EUR,"€ 1,259 € 1,109 Original price € 1,259 Current price € 1,109 € 251.75 × 5 nights € 1,258.76 Genius Discount - € 149.89 You’re getting a reduced rate because you’re a Genius member. Total € 1,108.87 Includes taxes and fees 12% off 12% off You’re getting a reduced rate because this property is offering a discount. Genius rewards You're getting a discount with Genius, Booking.com's loyalty program.",,,2025-12-16T13:30:10.447Z
trendy-design-55m2-apartment-best-location,Trendy Design 55m2 Apartment with Balcony - DB6B,"6 Ridderstraat B, 5211 KA Den Bosch, Netherlands",6 Ridderstraat B,5211 KA,Noord-Brabant,Netherlands,8.9,119,51.6883192,5.3036493,https://www.booking.com/hotel/nl/trendy-design-55m2-apartment-best-location.html,"Trendy Design 55m2 Apartment with Balcony - DB6B offers accommodations in Den Bosch, 16 miles from Efteling Theme Park and 29 miles from Theatre De Nieuwe...",One-Bedroom Apartment,Max. people: 2,2,,Entire apartment; 55 m²; Private kitchen; Private bathroom; Balcony; View; Air conditioning; Flat-screen TV; Free Wifi; Kitchen; Washing machine; Heating,Kitchen; Washing machine; Heating,782,782,,EUR,€ 782 Price € 782 Includes taxes and fees,,,2025-12-16T13:30:10.447Z
tussen-gracht-en-sintjan,Tussen Gracht en SintJan,"Kanaalstraat 34, 5211 PJ Den Bosch, Netherlands",Kanaalstraat 34,5211 PJ,Noord-Brabant,Netherlands,7.9,133,51.6913142,5.3108516,https://www.booking.com/hotel/nl/tussen-gracht-en-sintjan.html,"An 8-minute stroll from the Sint Jan’s Kathedraal, Tussen gracht en SintJan offers a fully furnished studio with a view of the garden.",Studio,Max. people: 2,2,,Entire apartment; 60 m²; Private kitchen; Private bathroom; Garden view; Inner courtyard view; Dishwasher; Coffee machine; Free Wifi; Free toiletries; Kitchen; Washing machine; Toilet; Bathtub or shower; Towels; Linens; Socket near the bed; Cleaning products; Tile/Marble floor; Sitting area; Refrigerator; Tea/Coffee maker; Microwave; Heating; Hairdryer; Kitchenware; Fan; Extra long beds (> 6.5 ft); Electric kettle; Dryer; Wardrobe or closet; Oven; Stovetop; Toaster; Dining area; Dining table; Entire unit located on ground floor; Semi-detached; Private apartment in building; Clothes rack; Drying rack for clothing; Toilet paper; Board games/puzzles; Hand sanitizer,Free toiletries; Kitchen; Washing machine; Toilet; Bathtub or shower; Towels; Linens; Socket near the bed; Cleaning products; Tile/Marble floor; Sitting area; Refrigerator; Tea/Coffee maker; Microwave; Heating; Hairdryer; Kitchenware; Fan; Extra long beds (> 6.5 ft); Electric kettle; Dryer; Wardrobe or closet; Oven; Stovetop; Toaster; Dining area; Dining table; Entire unit located on ground floor; Semi-detached; Private apartment in building; Clothes rack; Drying rack for clothing; Toilet paper; Board games/puzzles; Hand sanitizer,941,208,1.04,EUR,"€ 1,040 € 941 Original price € 1,040 Current price € 941 € 208 × 5 nights € 1,040 Genius Discount - € 98.60 You’re getting a reduced rate because you’re a Genius member. Total € 941.40 Includes taxes and fees 9% off 9% off You’re getting a reduced rate because this property is offering a discount. Genius rewards You're getting a discount with Genius, Booking.com's loyalty program.",,,2025-12-16T13:30:10.447Z
uylenhof,Uylenhof Hotel,"24 Uilenburg, 5211 EV Den Bosch, Netherlands",24 Uilenburg,5211 EV,Noord-Brabant,Netherlands,8.5,643,51.6880403,5.2998239,https://www.booking.com/hotel/nl/uylenhof.html,"Uylenhof Hotel is located in Den Bosch, 0.9 mi from Brabanthallen Exhibition Center. All rooms have a flat-screen TV.",Double Room,Max. people: 2,2,1 queen bed,1 room; 30 m²; Private kitchenette; Private bathroom; City view; Air conditioning; Flat-screen TV; Coffee machine; Free Wifi; Free toiletries; Bathrobe; Streaming service (like Netflix); Toilet; Bathtub or shower; Towels; Linens; Socket near the bed; Sitting area; TV; Refrigerator; Tea/Coffee maker; Microwave; Heating; Hairdryer; Kitchenware; Kitchenette; Fan; Extra long beds (> 6.5 ft); Carpeted; Electric kettle; Cable channels; Stovetop; Dining table; Upper floors accessible by stairs only; Clothes rack; Toilet paper,Free toiletries; Bathrobe; Streaming service (like Netflix); Toilet; Bathtub or shower; Towels; Linens; Socket near the bed; Sitting area; TV; Refrigerator; Tea/Coffee maker; Microwave; Heating; Hairdryer; Kitchenware; Kitchenette; Fan; Extra long beds (> 6.5 ft); Carpeted; Electric kettle; Cable channels; Stovetop; Dining table; Upper floors accessible by stairs only; Clothes rack; Toilet paper,872,872,,EUR,€ 872 Price € 872 Includes taxes and fees,,,2025-12-16T13:30:10.447Z
uylenhof,Uylenhof Hotel,"24 Uilenburg, 5211 EV Den Bosch, Netherlands",24 Uilenburg,5211 EV,Noord-Brabant,Netherlands,8.5,643,51.6880403,5.2998239,https://www.booking.com/hotel/nl/uylenhof.html,"Uylenhof Hotel is located in Den Bosch, 0.9 mi from Brabanthallen Exhibition Center. All rooms have a flat-screen TV.",Apartment,Max. people: 2,2,,Entire apartment; 40 m²; Private kitchen; Private bathroom; Garden view; Inner courtyard view; Air conditioning; Dishwasher; Flat-screen TV; Coffee machine; Free Wifi; Free toiletries; Bathrobe; Kitchen; Streaming service (like Netflix); Toilet; Sofa; Bathtub or shower; Towels; Linens; Socket near the bed; Sitting area; TV; Refrigerator; Tea/Coffee maker; Microwave; Heating; Hairdryer; Kitchenware; Fan; Extra long beds (> 6.5 ft); Carpeted; Electric kettle; Cable channels; Oven; Stovetop; Dining table; Upper floors accessible by stairs only; Clothes rack; Toilet paper,Free toiletries; Bathrobe; Kitchen; Streaming service (like Netflix); Toilet; Sofa; Bathtub or shower; Towels; Linens; Socket near the bed; Sitting area; TV; Refrigerator; Tea/Coffee maker; Microwave; Heating; Hairdryer; Kitchenware; Fan; Extra long beds (> 6.5 ft); Carpeted; Electric kettle; Cable channels; Oven; Stovetop; Dining table; Upper floors accessible by stairs only; Clothes rack; Toilet paper,872,872,,EUR,€ 872 Price € 872 Includes taxes and fees,,,2025-12-16T13:30:10.447Z
uylenhof,Uylenhof Hotel,"24 Uilenburg, 5211 EV Den Bosch, Netherlands",24 Uilenburg,5211 EV,Noord-Brabant,Netherlands,8.5,643,51.6880403,5.2998239,https://www.booking.com/hotel/nl/uylenhof.html,"Uylenhof Hotel is located in Den Bosch, 0.9 mi from Brabanthallen Exhibition Center. All rooms have a flat-screen TV.",Apartment - Ground Floor,Max. people: 2,2,,Entire apartment; 50 m²; Private kitchenette; Private bathroom; City view; Air conditioning; Flat-screen TV; Coffee machine; Free Wifi; Free toiletries; Bathrobe; Streaming service (like Netflix); Toilet; Bathtub or shower; Towels; Linens; Socket near the bed; Tile/Marble floor; Desk; Sitting area; TV; Refrigerator; Tea/Coffee maker; Microwave; Heating; Hairdryer; Kitchenware; Kitchenette; Fan; Extra long beds (> 6.5 ft); Electric kettle; Cable channels; Wardrobe or closet; Stovetop; Dining table; Entire unit located on ground floor; Upper floors accessible by stairs only; Clothes rack; Toilet paper,Free toiletries; Bathrobe; Streaming service (like Netflix); Toilet; Bathtub or shower; Towels; Linens; Socket near the bed; Tile/Marble floor; Desk; Sitting area; TV; Refrigerator; Tea/Coffee maker; Microwave; Heating; Hairdryer; Kitchenware; Kitchenette; Fan; Extra long beds (> 6.5 ft); Electric kettle; Cable channels; Wardrobe or closet; Stovetop; Dining table; Entire unit located on ground floor; Upper floors accessible by stairs only; Clothes rack; Toilet paper,924,924,,EUR,€ 924 Price € 924 Includes taxes and fees,,,2025-12-16T13:30:10.447Z
uylenhof,Uylenhof Hotel,"24 Uilenburg, 5211 EV Den Bosch, Netherlands",24 Uilenburg,5211 EV,Noord-Brabant,Netherlands,8.5,643,51.6880403,5.2998239,https://www.booking.com/hotel/nl/uylenhof.html,"Uylenhof Hotel is located in Den Bosch, 0.9 mi from Brabanthallen Exhibition Center. All rooms have a flat-screen TV.",Apartment - Ground Floor,Max. people: 2,2,,Entire apartment; 50 m²; Private kitchenette; Private bathroom; City view; Air conditioning; Flat-screen TV; Coffee machine; Free Wifi; Free toiletries; Bathrobe; Streaming service (like Netflix); Toilet; Bathtub or shower; Towels; Linens; Socket near the bed; Tile/Marble floor; Desk; Sitting area; Private entrance; TV; Refrigerator; Tea/Coffee maker; Interconnecting room(s) available; Microwave; Heating; Hairdryer; Kitchenware; Kitchenette; Fan; Extra long beds (> 6.5 ft); Electric kettle; Cable channels; Wardrobe or closet; Stovetop; Dining table; Entire unit located on ground floor; Upper floors accessible by stairs only; Clothes rack; Toilet paper,Free toiletries; Bathrobe; Streaming service (like Netflix); Toilet; Bathtub or shower; Towels; Linens; Socket near the bed; Tile/Marble floor; Desk; Sitting area; Private entrance; TV; Refrigerator; Tea/Coffee maker; Interconnecting room(s) available; Microwave; Heating; Hairdryer; Kitchenware; Kitchenette; Fan; Extra long beds (> 6.5 ft); Electric kettle; Cable channels; Wardrobe or closet; Stovetop; Dining table; Entire unit located on ground floor; Upper floors accessible by stairs only; Clothes rack; Toilet paper,924,924,,EUR,€ 924 Price € 924 Includes taxes and fees,,,2025-12-16T13:30:10.447Z
uylenhof,Uylenhof Hotel,"24 Uilenburg, 5211 EV Den Bosch, Netherlands",24 Uilenburg,5211 EV,Noord-Brabant,Netherlands,8.5,643,51.6880403,5.2998239,https://www.booking.com/hotel/nl/uylenhof.html,"Uylenhof Hotel is located in Den Bosch, 0.9 mi from Brabanthallen Exhibition Center. All rooms have a flat-screen TV.",Maisonette,Max. people: 2,2,,Entire apartment; 46 m²; Private kitchen; Private bathroom; Garden view; Inner courtyard view; Air conditioning; Flat-screen TV; Coffee machine; Free Wifi; Free toiletries; Bathrobe; Kitchen; Streaming service (like Netflix); Toilet; Sofa; Bathtub or shower; Towels; Linens; Socket near the bed; Tile/Marble floor; Desk; Sitting area; TV; Refrigerator; Tea/Coffee maker; Microwave; Heating; Hairdryer; Kitchenware; Fan; Extra long beds (> 6.5 ft); Electric kettle; Cable channels; Stovetop; Dining area; Dining table; Upper floors accessible by stairs only; Clothes rack; Toilet paper,Free toiletries; Bathrobe; Kitchen; Streaming service (like Netflix); Toilet; Sofa; Bathtub or shower; Towels; Linens; Socket near the bed; Tile/Marble floor; Desk; Sitting area; TV; Refrigerator; Tea/Coffee maker; Microwave; Heating; Hairdryer; Kitchenware; Fan; Extra long beds (> 6.5 ft); Electric kettle; Cable channels; Stovetop; Dining area; Dining table; Upper floors accessible by stairs only; Clothes rack; Toilet paper,963,963,,EUR,€ 963 Price € 963 Includes taxes and fees,,,2025-12-16T13:30:10.447Z
uylenhof,Uylenhof Hotel,"24 Uilenburg, 5211 EV Den Bosch, Netherlands",24 Uilenburg,5211 EV,Noord-Brabant,Netherlands,8.5,643,51.6880403,5.2998239,https://www.booking.com/hotel/nl/uylenhof.html,"Uylenhof Hotel is located in Den Bosch, 0.9 mi from Brabanthallen Exhibition Center. All rooms have a flat-screen TV.",Apartment,Max. people: 2,2,,Entire apartment; 46 m²; Private kitchenette; Private bathroom; Garden view; Air conditioning; Flat-screen TV; Coffee machine; Free Wifi; Free toiletries; Bathrobe; Streaming service (like Netflix); Toilet; Sofa; Bathtub or shower; Towels; Linens; Socket near the bed; Sitting area; TV; Refrigerator; Tea/Coffee maker; Microwave; Heating; Hairdryer; Kitchenware; Kitchenette; Fan; Extra long beds (> 6.5 ft); Electric kettle; Cable channels; Stovetop; Dining table; Upper floors accessible by stairs only; Clothes rack; Toilet paper,Free toiletries; Bathrobe; Streaming service (like Netflix); Toilet; Sofa; Bathtub or shower; Towels; Linens; Socket near the bed; Sitting area; TV; Refrigerator; Tea/Coffee maker; Microwave; Heating; Hairdryer; Kitchenware; Kitchenette; Fan; Extra long beds (> 6.5 ft); Electric kettle; Cable channels; Stovetop; Dining table; Upper floors accessible by stairs only; Clothes rack; Toilet paper,1.036,1.036,,EUR,"€ 1,036 Price € 1,036 Includes taxes and fees",,,2025-12-16T13:30:10.447Z
uylenhof,Uylenhof Hotel,"24 Uilenburg, 5211 EV Den Bosch, Netherlands",24 Uilenburg,5211 EV,Noord-Brabant,Netherlands,8.5,643,51.6880403,5.2998239,https://www.booking.com/hotel/nl/uylenhof.html,"Uylenhof Hotel is located in Den Bosch, 0.9 mi from Brabanthallen Exhibition Center. All rooms have a flat-screen TV.",Superior Suite,Max. people: 2,2,,Private suite; 35 m²; City view; Air conditioning; Private bathroom; Flat-screen TV; Coffee machine; Free Wifi; Free toiletries; Streaming service (like Netflix); Bathtub or shower; Towels; Linens; Socket near the bed; Desk; Sitting area; TV; Refrigerator; Tea/Coffee maker; Heating; Hairdryer; Fan; Extra long beds (> 6.5 ft); Electric kettle; Cable channels; Upper floors accessible by stairs only; Clothes rack; Toilet paper,Free toiletries; Streaming service (like Netflix); Bathtub or shower; Towels; Linens; Socket near the bed; Desk; Sitting area; TV; Refrigerator; Tea/Coffee maker; Heating; Hairdryer; Fan; Extra long beds (> 6.5 ft); Electric kettle; Cable channels; Upper floors accessible by stairs only; Clothes rack; Toilet paper,1.049,1.049,,EUR,"€ 1,049 Price € 1,049 Includes taxes and fees",,,2025-12-16T13:30:10.447Z
